""id,"data_ymd","ano","mes","area","epoca","recuperacao","ndvi","Frequencia"
"8803",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.343374140893471,0.984313725490196
"8804",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.347667325371596,1
"8805",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.577348703170029,0.815686274509804
"8806",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.633178890270087,1
"8807",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.579012218913646,1
"8808",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.579497698619172,1
"8809",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.716096833409821,1
"8810",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.610171402796572,1
"8811",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.400510204081633,1
"8812",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.6990415691519,1
"8813",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.597052790672568,1
"8814",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.549378372038471,1
"8815",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.651957531519575,1
"8816",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.745248759230117,1
"8817",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.275787849252762,1
"8818",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.470089885318731,1
"8819",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.414115181337707,1
"8820",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.663743351816227,1
"8821",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.32045750569847,1
"8822",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.327277657266811,0.976470588235294
"8823",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.742991783470276,1
"8824",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.31711727225762,0.996078431372549
"8825",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.636179078961428,1
"8826",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.372958257713249,1
"8827",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.542966698182582,1
"8828",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.483280881195909,1
"8829",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.340378522594631,1
"8830",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.417578272350057,1
"8831",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.538247135336017,1
"8832",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.404346338124572,1
"8833",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.393502798935487,1
"8834",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.596355518637732,1
"8835",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.465414923630703,1
"8836",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.652557319223986,1
"8837",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.489223675745228,1
"8838",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.607431246342891,1
"8839",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.50793204320432,1
"8840",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.71852225585828,1
"8841",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.256320041699244,0.713725490196078
"8842",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.351600820476233,1
"8843",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.500297973778308,1
"8844",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.283749254748318,1
"8845",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.473785746709033,1
"8846",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.663767342582711,1
"8847",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.453101956543113,1
"8848",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.676633621149131,1
"8849",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.501733016438899,1
"8850",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.37710945601961,1
"8851",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.528077048645119,0.823529411764706
"8852",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.508636092912448,1
"8853",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.45791947025526,1
"8854",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.371405390786983,0.890196078431372
"8855",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.465329898062059,1
"8856",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.409124698011522,0.862745098039216
"8857",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.657737766486248,1
"8858",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.645958168456755,1
"8859",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.545503909643788,0.952941176470588
"8860",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.59360625574977,1
"8861",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.468462197472692,1
"8862",2016-01-23,2016,1,"prada","chuvoso","em_recuperacao",0.590045804937996,1
"8863",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.674075924075924,1
"8864",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.678659742828882,1
"8865",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.656463006568348,1
"8866",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.664881831610044,1
"8867",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.682824285890936,1
"8868",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.641443324317679,0.968627450980392
"8869",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.683320904797415,1
"8870",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.676990603363007,0.980392156862745
"8871",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.66662518666003,1
"8872",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.69502796768179,0.92156862745098
"8873",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.654466501240695,1
"8874",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.663089593211879,0.96078431372549
"8875",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.673065015479876,1
"8876",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.664125449361597,0.898039215686275
"8877",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.701612903225806,0.92156862745098
"8878",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.679139731476877,1
"8879",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.645635910224439,0.968627450980392
"8880",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.67890248424175,1
"8881",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.678078787125637,1
"8882",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.658324063774564,1
"8883",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.696413056969095,1
"8884",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.701598909271195,1
"8885",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.666254329539832,0.968627450980392
"8886",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.701977750309024,1
"8887",2016-01-23,2016,1,"ucdb","chuvoso","em_recuperacao",0.624138355489906,1
"8888",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.59063981042654,0.827450980392157
"8889",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.639574676118308,0.96078431372549
"8890",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.68764698601312,1
"8891",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.53597972972973,0.709803921568627
"8892",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.658609148382298,1
"8893",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.67863754165124,1
"8894",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.632015859249164,1
"8895",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.599187661878973,0.768627450980392
"8896",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.655884165126309,1
"8897",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.665918723510347,1
"8898",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.567680698030893,0.807843137254902
"8899",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.608319860713842,1
"8900",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.689162439688235,1
"8901",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.638545274616526,1
"8902",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.657149889244401,1
"8903",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.590501574993942,0.988235294117647
"8904",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.607191399975287,1
"8905",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.583440910691233,0.886274509803922
"8906",2016-01-23,2016,1,"nasser","chuvoso","em_recuperacao",0.64879191321499,1
"8907",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.456690175821993,0.890196078431372
"8908",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.762198638828008,1
"8909",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.638000852514919,1
"8910",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.848546967321838,1
"8911",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.780125953736224,1
"8912",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.658083766162007,1
"8913",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.433762559750268,0.992156862745098
"8914",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.573151576349153,1
"8915",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.617820807351493,1
"8916",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.641429179072735,1
"8917",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.521521827825377,1
"8918",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.837799280486292,1
"8919",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.647029147982063,1
"8920",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.563385269121813,1
"8921",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.357643963753288,0.713725490196078
"8922",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.489668808699951,1
"8923",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.628546486250546,1
"8924",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.465075669383003,0.882352941176471
"8925",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.660685714285714,1
"8926",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.395721669218989,1
"8927",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.782776943513919,1
"8928",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.474021624724907,1
"8929",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.426670580178065,0.968627450980392
"8930",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.533462302624699,1
"8931",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.483610849303592,1
"8932",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.72377205531712,1
"8933",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.639013698630137,1
"8934",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.623748814666526,1
"8935",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.659871367864936,1
"8936",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.604879135568675,1
"8937",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.631118682566723,1
"8938",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.650943396226415,1
"8939",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.49968681490761,1
"8940",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.636015325670498,0.823529411764706
"8941",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.822112991538079,1
"8942",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.60366941780058,1
"8943",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.594453021614468,0.952941176470588
"8944",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.459086730003065,1
"8945",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.634993815360396,1
"8946",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.483968271701486,1
"8947",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.669933854479856,1
"8948",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.670518921368683,1
"8949",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.651536151536152,0.815686274509804
"8950",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.526653026060737,1
"8951",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.611919260261615,1
"8952",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.598033443240697,1
"8953",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.518112024221453,1
"8954",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.547029135122735,1
"8955",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.412072575017446,1
"8956",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.481679900507031,1
"8957",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.715482841181165,1
"8958",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.573518957345972,1
"8959",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.276327433628319,0.749019607843137
"8960",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.594207836456559,1
"8961",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.46425293217746,0.976470588235294
"8962",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.466477916194791,0.984313725490196
"8963",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.52567594834544,1
"8964",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.628219059002499,1
"8965",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.704989925328908,1
"8966",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.537577545001525,1
"8967",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.531590862317349,1
"8968",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.521030737231338,1
"8969",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.768730235952323,1
"8970",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.501618440411967,1
"8971",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.481250623317044,0.996078431372549
"8972",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.465149516270888,1
"8973",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.548330683624801,0.862745098039216
"8974",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.491848991848992,0.984313725490196
"8975",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.405545600301801,1
"8976",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.748166121205282,1
"8977",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.494750254841998,1
"8978",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.274892014619559,1
"8979",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.715490243314864,1
"8980",2016-02-08,2016,2,"prada","chuvoso","em_recuperacao",0.420882096914595,1
"8981",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.082027027027027,1
"8982",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0753044654939107,1
"8983",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0783728813559322,1
"8984",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.101266675650182,1
"8985",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0797512841308462,1
"8986",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0805510314875136,0.968627450980392
"8987",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0820360092053608,1
"8988",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0749355757493558,0.968627450980392
"8989",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0770429597506437,0.980392156862745
"8990",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0790078399567451,1
"8991",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.345648172495398,0.92156862745098
"8992",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.08582995951417,0.92156862745098
"8993",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0913992990024265,1
"8994",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.098692193609276,1
"8995",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0780805205368036,1
"8996",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0823775468897585,1
"8997",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.09356449001619,0.898039215686275
"8998",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.235344827586207,1
"8999",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.076273476557222,0.96078431372549
"9000",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0841550722679995,1
"9001",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0749898387752337,1
"9002",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0778228532792427,1
"9003",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0774018944519621,0.968627450980392
"9004",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0802110104152577,1
"9005",2016-02-08,2016,2,"ucdb","chuvoso","em_recuperacao",0.0793285501556789,1
"9006",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.709389436883506,1
"9007",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.55069304717192,0.768627450980392
"9008",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.539374391431353,0.988235294117647
"9009",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.689219609804902,1
"9010",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.707468621846651,0.886274509803922
"9011",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.657010358949651,0.827450980392157
"9012",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.698662667166604,1
"9013",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.562850866487674,1
"9014",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.684900711877108,1
"9015",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.718742216687422,1
"9016",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.685633978763273,1
"9017",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.643436578171091,0.96078431372549
"9018",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.561372049976863,0.709803921568627
"9019",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.718251960536302,1
"9020",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.699003735990037,1
"9021",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.688497800125707,1
"9022",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.586233519420359,0.807843137254902
"9023",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.707915831663327,1
"9024",2016-02-08,2016,2,"nasser","chuvoso","em_recuperacao",0.643221393034826,1
"9025",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.284943451610118,1
"9026",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.524162120031177,1
"9027",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.451456810460208,1
"9028",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.709594095940959,1
"9029",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.457278481012658,1
"9030",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.333127733542671,1
"9031",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.538914843915906,1
"9032",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.599759237935727,1
"9033",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.460464139451853,1
"9034",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.377994251038007,1
"9035",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.561969538425764,1
"9036",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.554805137289637,1
"9037",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.276680511994575,0.996078431372549
"9038",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.771174098140264,1
"9039",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.366698337292162,1
"9040",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.53395913859746,1
"9041",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.351024381199592,1
"9042",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.388951841359773,1
"9043",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.376968125960061,0.890196078431372
"9044",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.462829609234354,0.984313725490196
"9045",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.482557569818716,1
"9046",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.428703101279549,1
"9047",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.462256615077384,1
"9048",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.552447552447552,0.862745098039216
"9049",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.442543155359293,1
"9050",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.280451127819549,1
"9051",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.633053552429365,1
"9052",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.496283391405343,1
"9053",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.736790942360476,1
"9054",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.488794902779304,1
"9055",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.518895512315825,1
"9056",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.686009632327029,0.815686274509804
"9057",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.386162361623616,1
"9058",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.478619968635651,1
"9059",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.548338852686679,1
"9060",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.752181289384392,1
"9061",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.660191409365387,1
"9062",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.382899461400359,1
"9063",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.400271238980916,1
"9064",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.573892747352841,1
"9065",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.281313713323287,0.713725490196078
"9066",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.499166257969593,1
"9067",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.547093618473439,1
"9068",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.289676164707872,1
"9069",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.41863845999599,1
"9070",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.542502179598954,1
"9071",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.61966536058456,1
"9072",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.688911338245781,1
"9073",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.367431152810355,1
"9074",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.517814456459875,0.823529411764706
"9075",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.337893584778582,1
"9076",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.277054447074738,1
"9077",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.54297994269341,1
"9078",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.638885684623371,1
"9079",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.348193976890183,0.976470588235294
"9080",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.741189958966932,1
"9081",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.314523512276321,1
"9082",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.512190914318574,1
"9083",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.730354737314773,1
"9084",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.40724004369848,1
"9085",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.511093161012386,1
"9086",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.278710399449036,1
"9087",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.757095466273498,1
"9088",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.768922852983988,1
"9089",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.398236154267958,0.882352941176471
"9090",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.50390625,0.952941176470588
"9091",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.303692988427502,1
"9092",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.169084362139918,0.749019607843137
"9093",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.31144049378423,0.992156862745098
"9094",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.424034155992919,1
"9095",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.364567526555387,0.984313725490196
"9096",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.489789539487393,0.968627450980392
"9097",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.752817745803357,1
"9098",2016-04-12,2016,4,"prada","chuvoso","em_recuperacao",0.540649082817757,1
"9099",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.560225462565862,0.898039215686275
"9100",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.559875107138484,1
"9101",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.587369069624153,1
"9102",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.568854886475814,1
"9103",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.572033378328629,1
"9104",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.586266094420601,1
"9105",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.59847553479223,0.92156862745098
"9106",2016-04-12,2016,4,"ucdb","chuvoso","em_recuperacao",0.584136993076162,1
